pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,payment_type,tip_amount,total_amount
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,5.17,1,Manhattan,Manhattan,2,0.0,23.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.0,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.82,1,Manhattan,Manhattan,2,0.0,9.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.6,1,Manhattan,Manhattan,1,3.0,16.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,3,0.93,1,Manhattan,Manhattan,1,1.86,11.16
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,17.2,2,Queens,Manhattan,1,12.25,73.67
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,3.68,1,Manhattan,Manhattan,1,4.95,24.75
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.51,1,Manhattan,Manhattan,1,2.66,15.96
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.6,1,Manhattan,Manhattan,2,0.0,8.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.64,1,Manhattan,Manhattan,1,3.69,15.99
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.4,1,Manhattan,Manhattan,2,0.0,11.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.31,1,Manhattan,Manhattan,2,0.0,11.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.65,1,Manhattan,Manhattan,1,2.2,11.0
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,2.8,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,0.62,1,Queens,Queens,2,0.0,7.8
2019-06-15,Saturday,21,2019-06-15,Saturday,22,2,23.88,1,Queens,Brooklyn,1,7.0,71.3
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,1.5,1,Manhattan,Manhattan,1,2.45,14.75
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.3,1,Manhattan,Manhattan,1,2.16,12.96
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.01,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,11.29,1,Queens,Brooklyn,1,5.0,44.3
2019-06-15,Saturday,21,2019-06-15,Saturday,22,2,3.35,1,Brooklyn,Brooklyn,2,0.0,15.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.8,1,Manhattan,Manhattan,1,2.26,13.56
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,2.5,1,Manhattan,Manhattan,1,2.85,17.15
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.9,1,Manhattan,Manhattan,1,2.45,12.25
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.85,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,3,1.91,1,Manhattan,Manhattan,1,0.0,13.3
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,3.64,1,Manhattan,Manhattan,1,3.66,21.96
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.27,1,Manhattan,Manhattan,1,1.86,11.16
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,0.7,1,Manhattan,Manhattan,1,2.2,11.0
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.94,1,Manhattan,Manhattan,1,2.58,12.88
2019-06-15,Saturday,21,2019-06-15,Saturday,21,5,0.47,1,Manhattan,Manhattan,2,0.0,7.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.07,1,Manhattan,Manhattan,2,0.0,9.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,3,1.4,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.04,1,Manhattan,Manhattan,1,0.0,10.8
2019-06-15,Saturday,21,2019-06-15,Saturday,22,5,6.26,1,Manhattan,Brooklyn,1,6.32,31.62
2019-06-15,Saturday,21,2019-06-15,Saturday,21,6,1.5,1,Manhattan,Manhattan,1,1.92,14.72
2019-06-15,Saturday,21,2019-06-15,Saturday,22,2,2.7,1,Manhattan,Manhattan,1,3.56,21.36
2019-06-15,Saturday,21,2019-06-15,Saturday,21,3,1.9,1,Manhattan,Manhattan,2,0.0,14.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.86,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-15,Saturday,21,2019-06-15,Saturday,22,0,5.0,1,Manhattan,Manhattan,2,0.0,22.8
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,1.19,1,Manhattan,Manhattan,1,2.0,12.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.16,1,Manhattan,Manhattan,1,1.0,11.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.08,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-15,Saturday,20,2019-06-15,Saturday,20,2,0.2,1,Manhattan,Manhattan,1,1.46,8.76
2019-06-15,Saturday,21,2019-06-15,Saturday,21,6,4.75,1,Manhattan,Manhattan,1,4.96,29.76
2019-06-15,Saturday,21,2019-06-15,Saturday,21,3,2.43,1,Manhattan,Manhattan,1,2.76,16.56
2019-06-15,Saturday,21,2019-06-15,Saturday,21,0,4.6,1,Manhattan,Manhattan,1,2.23,24.53
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.7,1,Unknown,Manhattan,1,2.55,15.35
